Student_ID,Total_Classes,Attended,Attendance_Percentage,Status,Dropout_Risk,Feedback,Sentiment
S00414,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S00415,20.0,12.0,60.0,Shortage,Medium Risk,,
S00416,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S00417,24.0,15.0,62.5,Shortage,Medium Risk,,
S00418,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S00419,28.0,14.0,50.0,Shortage,Medium Risk,,
S00420,28.0,14.0,50.0,Shortage,Medium Risk,,
S00421,33.0,16.0,48.48484848484848,Shortage,High Risk,,
S00422,39.0,22.0,56.41025641025641,Shortage,Medium Risk,,
S00423,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S00424,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S00425,25.0,20.0,80.0,Safe,Low Risk,,
S00426,23.0,12.0,52.17391304347826,Shortage,Medium Risk,,
S00427,35.0,27.0,77.14285714285715,Safe,Low Risk,,
S00428,25.0,16.0,64.0,Shortage,Medium Risk,,
S00429,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S00430,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S00431,38.0,23.0,60.526315789473685,Shortage,Medium Risk,,
S00432,39.0,24.0,61.53846153846154,Shortage,Medium Risk,,
S00433,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S00434,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S00435,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S00436,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S00437,32.0,17.0,53.125,Shortage,Medium Risk,,
S00438,17.0,8.0,47.05882352941176,Shortage,High Risk,,
S00439,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S00440,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S00441,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S00442,43.0,34.0,79.06976744186046,Safe,Low Risk,,
S00443,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00444,27.0,22.0,81.48148148148148,Safe,Low Risk,,
S00445,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S00446,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S00447,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S00448,25.0,17.0,68.0,Shortage,Medium Risk,,
S00449,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S00450,32.0,19.0,59.375,Shortage,Medium Risk,,
S00451,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S00452,39.0,20.0,51.28205128205128,Shortage,Medium Risk,,
S00453,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S00454,21.0,11.0,52.38095238095239,Shortage,Medium Risk,,
S00455,37.0,19.0,51.35135135135135,Shortage,Medium Risk,,
S00456,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S00457,37.0,26.0,70.27027027027027,Shortage,Medium Risk,,
S00458,32.0,18.0,56.25,Shortage,Medium Risk,,
S00459,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S00460,35.0,24.0,68.57142857142857,Shortage,Medium Risk,,
S00461,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S00462,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S00463,38.0,20.0,52.63157894736842,Shortage,Medium Risk,,
S00464,35.0,24.0,68.57142857142857,Shortage,Medium Risk,,
S00465,36.0,20.0,55.55555555555556,Shortage,Medium Risk,,
S00466,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S00467,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00468,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S00469,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S00470,32.0,19.0,59.375,Shortage,Medium Risk,,
S00471,21.0,15.0,71.42857142857143,Shortage,Medium Risk,,
S00472,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S00473,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S00474,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S00475,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S00476,38.0,25.0,65.78947368421053,Shortage,Medium Risk,,
S00477,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S00478,35.0,30.0,85.71428571428571,Safe,Low Risk,,
S00479,28.0,21.0,75.0,Safe,Low Risk,,
S00480,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S00481,28.0,12.0,42.85714285714285,Shortage,High Risk,,
S00482,30.0,12.0,40.0,Shortage,High Risk,,
S00483,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S00484,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S00485,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S00486,31.0,23.0,74.19354838709677,Shortage,Medium Risk,,
S00487,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S00488,37.0,22.0,59.45945945945946,Shortage,Medium Risk,,
S00489,45.0,30.0,66.66666666666666,Shortage,Medium Risk,,
S00490,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S00491,39.0,21.0,53.84615384615385,Shortage,Medium Risk,,
S00492,25.0,13.0,52.0,Shortage,Medium Risk,,
S00493,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S00494,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S00495,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S00496,24.0,17.0,70.83333333333334,Shortage,Medium Risk,,
S00497,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S00498,37.0,25.0,67.56756756756756,Shortage,Medium Risk,,
S00499,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S00500,30.0,21.0,70.0,Shortage,Medium Risk,,
S00501,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S00502,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S00503,23.0,16.0,69.56521739130434,Shortage,Medium Risk,,
S00504,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00505,27.0,19.0,70.37037037037037,Shortage,Medium Risk,,
S00506,42.0,21.0,50.0,Shortage,Medium Risk,,
S00507,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S00508,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S00509,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S00510,36.0,24.0,66.66666666666666,Shortage,Medium Risk,,
S00511,30.0,18.0,60.0,Shortage,Medium Risk,,
S00512,35.0,24.0,68.57142857142857,Shortage,Medium Risk,,
S00513,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S00514,39.0,23.0,58.97435897435898,Shortage,Medium Risk,,
S00515,37.0,27.0,72.97297297297297,Shortage,Medium Risk,,
S00516,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S00517,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S00518,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S00519,31.0,18.0,58.06451612903226,Shortage,Medium Risk,,
S00520,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00521,36.0,24.0,66.66666666666666,Shortage,Medium Risk,,
S00522,31.0,14.0,45.16129032258064,Shortage,High Risk,,
S00523,21.0,11.0,52.38095238095239,Shortage,Medium Risk,,
S00524,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S00525,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S00526,35.0,21.0,60.0,Shortage,Medium Risk,,
S00527,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S00528,30.0,18.0,60.0,Shortage,Medium Risk,,
S00529,22.0,14.0,63.63636363636363,Shortage,Medium Risk,,
S00530,31.0,23.0,74.19354838709677,Shortage,Medium Risk,,
S00531,37.0,28.0,75.67567567567568,Safe,Low Risk,,
S00532,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S00533,37.0,25.0,67.56756756756756,Shortage,Medium Risk,,
S00534,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S00535,25.0,17.0,68.0,Shortage,Medium Risk,,
S00536,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S00537,25.0,18.0,72.0,Shortage,Medium Risk,,
S00538,36.0,24.0,66.66666666666666,Shortage,Medium Risk,,
S00539,25.0,19.0,76.0,Safe,Low Risk,,
S00540,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S00541,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S00542,20.0,11.0,55.00000000000001,Shortage,Medium Risk,,
S00543,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S00544,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S00545,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S00546,36.0,20.0,55.55555555555556,Shortage,Medium Risk,,
S00547,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S00548,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00549,26.0,11.0,42.30769230769231,Shortage,High Risk,,
S00550,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00551,36.0,25.0,69.44444444444444,Shortage,Medium Risk,,
S00552,28.0,22.0,78.57142857142857,Safe,Low Risk,,
S00553,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S00554,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S00555,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S00556,35.0,21.0,60.0,Shortage,Medium Risk,,
S00557,27.0,14.0,51.85185185185185,Shortage,Medium Risk,,
S00558,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S00559,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S00560,20.0,14.0,70.0,Shortage,Medium Risk,,
S00561,36.0,26.0,72.22222222222221,Shortage,Medium Risk,,
S00562,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S00563,26.0,12.0,46.15384615384615,Shortage,High Risk,,
S00564,36.0,23.0,63.888888888888886,Shortage,Medium Risk,,
S00565,24.0,19.0,79.16666666666666,Safe,Low Risk,,
S00566,42.0,36.0,85.71428571428571,Safe,Low Risk,,
S00567,32.0,20.0,62.5,Shortage,Medium Risk,,
S00568,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S00569,34.0,20.0,58.82352941176471,Shortage,Medium Risk,,
S00570,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S00571,32.0,20.0,62.5,Shortage,Medium Risk,,
S00572,41.0,28.0,68.29268292682927,Shortage,Medium Risk,,
S00573,40.0,18.0,45.0,Shortage,High Risk,,
S00574,44.0,29.0,65.9090909090909,Shortage,Medium Risk,,
S00575,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S00576,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S00577,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S00578,22.0,11.0,50.0,Shortage,Medium Risk,,
S00579,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S00580,32.0,20.0,62.5,Shortage,Medium Risk,,
S00581,27.0,21.0,77.77777777777779,Safe,Low Risk,,
S00582,37.0,25.0,67.56756756756756,Shortage,Medium Risk,,
S00583,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S00584,39.0,27.0,69.23076923076923,Shortage,Medium Risk,,
S00585,32.0,24.0,75.0,Safe,Low Risk,,
S00586,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S00587,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S00588,27.0,14.0,51.85185185185185,Shortage,Medium Risk,,
S00589,32.0,18.0,56.25,Shortage,Medium Risk,,
S00590,27.0,14.0,51.85185185185185,Shortage,Medium Risk,,
S00591,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S00592,28.0,23.0,82.14285714285714,Safe,Low Risk,,
S00593,30.0,18.0,60.0,Shortage,Medium Risk,,
S00594,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S00595,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S00596,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S00597,17.0,9.0,52.94117647058824,Shortage,Medium Risk,,
S00598,28.0,20.0,71.42857142857143,Shortage,Medium Risk,,
S00599,32.0,20.0,62.5,Shortage,Medium Risk,,
S00600,26.0,12.0,46.15384615384615,Shortage,High Risk,,
S00601,24.0,12.0,50.0,Shortage,Medium Risk,,
S00602,22.0,17.0,77.27272727272727,Safe,Low Risk,,
S00603,39.0,21.0,53.84615384615385,Shortage,Medium Risk,,
S00604,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S00605,23.0,17.0,73.91304347826086,Shortage,Medium Risk,,
S00606,31.0,18.0,58.06451612903226,Shortage,Medium Risk,,
S00607,17.0,12.0,70.58823529411765,Shortage,Medium Risk,,
S00608,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S00609,25.0,16.0,64.0,Shortage,Medium Risk,,
S00610,39.0,18.0,46.15384615384615,Shortage,High Risk,,
S00611,18.0,10.0,55.55555555555556,Shortage,Medium Risk,,
S00612,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S00613,31.0,15.0,48.38709677419355,Shortage,High Risk,,
S00614,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S00615,25.0,15.0,60.0,Shortage,Medium Risk,,
S00616,35.0,26.0,74.28571428571429,Shortage,Medium Risk,,
S00617,34.0,20.0,58.82352941176471,Shortage,Medium Risk,,
S00618,30.0,15.0,50.0,Shortage,Medium Risk,,
S00619,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S00620,25.0,19.0,76.0,Safe,Low Risk,,
S00621,32.0,21.0,65.625,Shortage,Medium Risk,,
S00622,37.0,22.0,59.45945945945946,Shortage,Medium Risk,,
S00623,31.0,16.0,51.61290322580645,Shortage,Medium Risk,,
S00624,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S00625,46.0,31.0,67.3913043478261,Shortage,Medium Risk,,
S00626,28.0,21.0,75.0,Safe,Low Risk,,
S00627,39.0,20.0,51.28205128205128,Shortage,Medium Risk,,
S00628,35.0,23.0,65.71428571428571,Shortage,Medium Risk,,
S00629,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00630,24.0,15.0,62.5,Shortage,Medium Risk,,
S00631,37.0,18.0,48.64864864864865,Shortage,High Risk,,
S00632,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S00633,26.0,14.0,53.84615384615385,Shortage,Medium Risk,,
S00634,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S00635,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S00636,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S00637,31.0,26.0,83.87096774193549,Safe,Low Risk,,
S00638,37.0,22.0,59.45945945945946,Shortage,Medium Risk,,
S00639,25.0,15.0,60.0,Shortage,Medium Risk,,
S00640,32.0,16.0,50.0,Shortage,Medium Risk,,
S00641,39.0,23.0,58.97435897435898,Shortage,Medium Risk,,
S00642,25.0,15.0,60.0,Shortage,Medium Risk,,
S00643,27.0,21.0,77.77777777777779,Safe,Low Risk,,
S00644,32.0,19.0,59.375,Shortage,Medium Risk,,
S00645,25.0,18.0,72.0,Shortage,Medium Risk,,
S00646,32.0,18.0,56.25,Shortage,Medium Risk,,
S00647,33.0,25.0,75.75757575757575,Safe,Low Risk,,
S00648,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S00649,25.0,17.0,68.0,Shortage,Medium Risk,,
S00650,31.0,25.0,80.64516129032258,Safe,Low Risk,,
S00651,37.0,27.0,72.97297297297297,Shortage,Medium Risk,,
S00652,19.0,11.0,57.89473684210527,Shortage,Medium Risk,,
S00653,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S00654,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S00655,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S00656,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S00657,28.0,23.0,82.14285714285714,Safe,Low Risk,,
S00658,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S00659,25.0,18.0,72.0,Shortage,Medium Risk,,
S00660,28.0,12.0,42.85714285714285,Shortage,High Risk,,
S00661,20.0,14.0,70.0,Shortage,Medium Risk,,
S00662,24.0,16.0,66.66666666666666,Shortage,Medium Risk,,
S00663,36.0,27.0,75.0,Safe,Low Risk,,
S00664,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00665,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00666,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S00667,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S00668,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S00669,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S00670,25.0,17.0,68.0,Shortage,Medium Risk,,
S00671,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S00672,30.0,24.0,80.0,Safe,Low Risk,,
S00673,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00674,37.0,23.0,62.16216216216216,Shortage,Medium Risk,,
S00675,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S00676,32.0,20.0,62.5,Shortage,Medium Risk,,
S00677,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S00678,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S00679,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00680,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00681,38.0,24.0,63.1578947368421,Shortage,Medium Risk,,
S00682,33.0,24.0,72.72727272727273,Shortage,Medium Risk,,
S00683,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S00684,38.0,22.0,57.89473684210527,Shortage,Medium Risk,,
S00685,28.0,20.0,71.42857142857143,Shortage,Medium Risk,,
S00686,32.0,20.0,62.5,Shortage,Medium Risk,,
S00687,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S00688,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00689,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S00690,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S00691,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S00692,33.0,24.0,72.72727272727273,Shortage,Medium Risk,,
S00693,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S00694,40.0,25.0,62.5,Shortage,Medium Risk,,
S00695,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S00696,19.0,11.0,57.89473684210527,Shortage,Medium Risk,,
S00697,30.0,23.0,76.66666666666667,Safe,Low Risk,,
S00698,35.0,25.0,71.42857142857143,Shortage,Medium Risk,,
S00699,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S00700,34.0,26.0,76.47058823529412,Safe,Low Risk,,
S00701,22.0,18.0,81.81818181818183,Safe,Low Risk,,
S00702,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S00703,25.0,12.0,48.0,Shortage,High Risk,,
S00704,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S00705,32.0,19.0,59.375,Shortage,Medium Risk,,
S00706,22.0,16.0,72.72727272727273,Shortage,Medium Risk,,
S00707,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S00708,40.0,19.0,47.5,Shortage,High Risk,,
S00709,23.0,21.0,91.30434782608695,Safe,Low Risk,,
S00710,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S00711,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S00712,23.0,16.0,69.56521739130434,Shortage,Medium Risk,,
S00713,37.0,18.0,48.64864864864865,Shortage,High Risk,,
S00714,22.0,13.0,59.09090909090909,Shortage,Medium Risk,,
S00715,40.0,23.0,57.49999999999999,Shortage,Medium Risk,,
S00716,38.0,22.0,57.89473684210527,Shortage,Medium Risk,,
S00717,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S00718,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S00719,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S00720,30.0,18.0,60.0,Shortage,Medium Risk,,
S00721,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S00722,39.0,25.0,64.1025641025641,Shortage,Medium Risk,,
S00723,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S00724,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S00725,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S00726,33.0,24.0,72.72727272727273,Shortage,Medium Risk,,
S00727,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S00728,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S00729,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S00730,36.0,23.0,63.888888888888886,Shortage,Medium Risk,,
S00731,29.0,24.0,82.75862068965517,Safe,Low Risk,,
S00732,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S00733,37.0,19.0,51.35135135135135,Shortage,Medium Risk,,
S00734,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S00735,32.0,22.0,68.75,Shortage,Medium Risk,,
S00736,38.0,23.0,60.526315789473685,Shortage,Medium Risk,,
S00737,36.0,25.0,69.44444444444444,Shortage,Medium Risk,,
S00738,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S00739,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S00740,20.0,16.0,80.0,Safe,Low Risk,,
S00741,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S00742,32.0,20.0,62.5,Shortage,Medium Risk,,
S00743,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S00744,26.0,13.0,50.0,Shortage,Medium Risk,,
S00745,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S00746,37.0,23.0,62.16216216216216,Shortage,Medium Risk,,
S00747,19.0,9.0,47.368421052631575,Shortage,High Risk,,
S00748,28.0,14.0,50.0,Shortage,Medium Risk,,
S00749,16.0,10.0,62.5,Shortage,Medium Risk,,
S00750,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S00751,25.0,17.0,68.0,Shortage,Medium Risk,,
S00752,35.0,19.0,54.285714285714285,Shortage,Medium Risk,,
S00753,32.0,18.0,56.25,Shortage,Medium Risk,,
S00754,33.0,18.0,54.54545454545454,Shortage,Medium Risk,,
S00755,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S00756,31.0,18.0,58.06451612903226,Shortage,Medium Risk,,
S00757,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S00758,24.0,12.0,50.0,Shortage,Medium Risk,,
S00759,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S00760,41.0,27.0,65.85365853658537,Shortage,Medium Risk,,
S00761,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S00762,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S00763,24.0,16.0,66.66666666666666,Shortage,Medium Risk,,
S00764,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S00765,22.0,14.0,63.63636363636363,Shortage,Medium Risk,,
S00766,42.0,28.0,66.66666666666666,Shortage,Medium Risk,,
S00767,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S00768,32.0,22.0,68.75,Shortage,Medium Risk,,
S00769,22.0,13.0,59.09090909090909,Shortage,Medium Risk,,
S00770,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S00771,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S00772,24.0,16.0,66.66666666666666,Shortage,Medium Risk,,
S00773,41.0,26.0,63.41463414634146,Shortage,Medium Risk,,
S00774,31.0,18.0,58.06451612903226,Shortage,Medium Risk,,
S00775,28.0,13.0,46.42857142857143,Shortage,High Risk,,
S00776,28.0,11.0,39.285714285714285,Shortage,High Risk,,
S00777,23.0,12.0,52.17391304347826,Shortage,Medium Risk,,
S00778,39.0,23.0,58.97435897435898,Shortage,Medium Risk,,
S00779,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S00780,41.0,28.0,68.29268292682927,Shortage,Medium Risk,,
S00781,23.0,18.0,78.26086956521739,Safe,Low Risk,,
S00782,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S00783,26.0,13.0,50.0,Shortage,Medium Risk,,
S00784,39.0,24.0,61.53846153846154,Shortage,Medium Risk,,
S00785,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S00786,37.0,27.0,72.97297297297297,Shortage,Medium Risk,,
S00787,33.0,24.0,72.72727272727273,Shortage,Medium Risk,,
S00788,31.0,18.0,58.06451612903226,Shortage,Medium Risk,,
S00789,31.0,14.0,45.16129032258064,Shortage,High Risk,,
S00790,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S00791,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S00792,23.0,17.0,73.91304347826086,Shortage,Medium Risk,,
S00793,42.0,30.0,71.42857142857143,Shortage,Medium Risk,,
S00794,33.0,24.0,72.72727272727273,Shortage,Medium Risk,,
S00795,37.0,20.0,54.054054054054056,Shortage,Medium Risk,,
S00796,36.0,27.0,75.0,Safe,Low Risk,,
S00797,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S00798,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S00799,39.0,25.0,64.1025641025641,Shortage,Medium Risk,,
S00800,25.0,16.0,64.0,Shortage,Medium Risk,,
S00801,35.0,18.0,51.42857142857142,Shortage,Medium Risk,,
S00802,32.0,22.0,68.75,Shortage,Medium Risk,,
S00803,38.0,26.0,68.42105263157895,Shortage,Medium Risk,,
S00804,30.0,21.0,70.0,Shortage,Medium Risk,,
S00805,25.0,18.0,72.0,Shortage,Medium Risk,,
S00806,24.0,12.0,50.0,Shortage,Medium Risk,,
S00807,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
